foldername,placename,電腦編號,村里別,地址,緯度,經度,地下樓層數,可容納人數,轄管分局,備註
新竹市警察局第三分局,大樓,FOA00603,香山里,新竹市香山區香山里大庄路66-88號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,民宅-大樓,FOA00604,明湖里,新竹市東區明湖里明湖路1050巷375號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00605,埔前里,新竹市香山區埔前里牛埔南路207巷11號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,虎林國中教學大樓,FOA00606,虎林里,新竹市香山區虎林里延平路2段76號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00607,頂埔里,新竹市香山區頂埔里經國路3段2巷28號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00608,頂埔里,新竹市香山區頂埔里經國路3段60號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00609,牛埔里,新竹市香山區牛埔里牛埔路329號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,食品工業研究所,FOA00610,新光里,新竹市東區新光里1鄰食品路331號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00611,柴橋里,新竹市東區柴橋里16鄰柴橋路61號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,新竹國小,FOA00612,振興里,新竹市東區振興里興學街106號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,煙波飯店湖濱館,FOA00613,柴橋里,新竹市東區柴橋里1鄰明湖路773號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00614,振興里,新竹市東區振興里南大路622號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,玄奘大學,FOA00615,東香里,新竹市香山區東香里玄奘路48號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00616,頂埔里,新竹市香山區頂埔里經國路3段2巷20號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00617,中埔里,新竹市香山區中埔里華北路66號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,新竹市身心障礙服務中心,FOA00618,頂竹里,新竹市東區頂竹里竹蓮街6號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00619,新興里,新竹市東區新興里食品路470號地下第2層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,明志公有停車場,FOA00620,南市里,新竹市東區南市里西大路317號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,梅竹賞社區,FOA00621,東香里,新竹市香山區東香里富群街9號地下第2層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,虎林國小學風樓,FOA00622,虎林里,新竹市香山區虎林里延平路2段78號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大遠百,FOA00623,南市里,新竹市東區南市里西大路323號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00624,福德里,新竹市東區福德里林森路233號地下第3層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,中華電信,FOA00625,頂竹里,新竹市東區頂竹里東南街142巷28號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00626,柴橋里,新竹市東區柴橋里21鄰藝術路2號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,玄奘大學,FOA00627,東香里,新竹市香山區東香里玄奘路48號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,聯合科技,FOA00628,埔前里,新竹市香山區埔前里中華路4段518號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00629,埔前里,新竹市香山區埔前里牛埔南路15號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,陽光國小,FOA00630,新光里,新竹市東區新光里9鄰明湖路200號地下第2層,24.77724,120.98695,1.0,2417.0,第三分局,
